,youtube_features,youtube_featurs_No
1074,retarded,6.118397717367005
1075,absolutely,6.114678995319266
1076,fantastic,6.105133122964231
1077,speak,6.104807256445622
1078,don have,6.1020355229098175
1079,be in,6.101023992285347
1080,tu,6.0842034730390875
1081,quite,6.074657756497949
1082,lol lol,6.072042204555365
1083,less,6.0689576122047155
1084,able to,6.066767727075949
1085,serious,6.059805711836754
1086,in that,6.0593567750172035
1087,this on,6.053503300784974
1088,aint,6.053235187831397
1089,living,6.0464368231955925
1090,dont like,6.041915175491174
1091,shows,6.033752037424189
1092,taylor,6.030687120220897
1093,wanted to,6.02348682517059
1094,55,6.006272090502556
1095,it you,6.003626568730336
1096,welcome,5.996155612706117
1097,troll,5.9853319875082756
1098,listening to,5.983538461438261
1099,the name,5.983449137593186
1100,chance,5.980732389558629
1101,book,5.979671114420855
1102,the good,5.976827534498461
1103,cops,5.974299475047635
1104,class,5.971927466603395
1105,couple,5.971020542333748
1106,eye,5.965149972517738
1107,part of,5.96115685921982
1108,it out,5.958468624996349
1109,of people,5.954737255157914
1110,is like,5.95123484149873
1111,message,5.9473385634372
1112,they should,5.9415916722299755
1113,jealous,5.94096377917408
1114,was in,5.934951491134237
1115,sir,5.931610681928693
1116,it really,5.928599552043626
1117,the right,5.924956857402717
1118,feel like,5.921819035124865
1119,phone,5.919834727602231
1120,of those,5.9188746950233595
1121,does not,5.916045248743936
1122,but if,5.916026162679367
1123,youre,5.889397795395774
1124,for my,5.873610490202456
1125,that one,5.866857939404422
1126,the next,5.866650310638172
1127,and not,5.860464899547509
1128,room,5.855529213612554
1129,aren,5.854821378177439
1130,you you,5.834933087097679
1131,not even,5.833620646214909
1132,when the,5.833110831768701
1133,sister,5.830265336220285
1134,control,5.829574809232022
1135,because they,5.8240851269156675
1136,version of,5.822517201484435
1137,account,5.821746737198991
1138,hands,5.814565365055092
1139,the shit,5.814252277237597
1140,the new,5.814057307051658
1141,that would,5.808213270504959
1142,taking,5.802171865097053
1143,it looks,5.802086805606387
1144,movies,5.801606555615431
1145,whatever,5.796958341844165
1146,piece,5.795489302724285
1147,the beginning,5.793634340793197
1148,it but,5.792434881842984
1149,because he,5.789788276505683
1150,how you,5.7825567675883125
1151,what do,5.7748720258425985
1152,chris,5.7732886420881995
1153,anybody,5.770679136497997
1154,ta,5.766193609812823
1155,mr,5.7630865861742935
1156,upload,5.762054430624208
1157,tv,5.756840672507418
1158,boss,5.7534097431235685
1159,rip,5.753040583346354
1160,bullshit,5.7500763960391295
1161,did it,5.744626653513988
1162,brilliant,5.74389592314861
1163,dont have,5.743801631974973
1164,fail,5.743292889337188
1165,out there,5.742937495740418
1166,dope,5.738860449910921
1167,time to,5.730062508699808
1168,you say,5.720432212497087
1169,we have,5.720370063195002
1170,obama,5.719524882545792
1171,und,5.716575692161518
1172,terrible,5.709756422207403
1173,of course,5.708566049085144
1174,out the,5.705939241614182
1175,act,5.6929916828551805
1176,imagine,5.690329763511309
1177,una,5.688980219784463
1178,truth,5.688966156867846
1179,so beautiful,5.677619035463904
1180,gave,5.672157914392951
1181,hope you,5.655266539827953
1182,when was,5.653604394361704
1183,accent,5.652036443176724
1184,huge,5.651109317132423
1185,ryan,5.649067082773764
1186,is one,5.645159647630356
1187,for your,5.643574541056211
1188,and all,5.643351198062872
1189,gives,5.6393889512273025
1190,even though,5.636610369695724
1191,king,5.633907323297432
1192,series,5.628641005392803
1193,famous,5.6256502089716
1194,keep up,5.619669038248116
1195,minutes,5.607306119752206
1196,one direction,5.605488081222626
1197,google,5.60028972532896
1198,my name,5.600162119742539
1199,thought it,5.596102586556362
1200,at my,5.59534982842058
1201,seem,5.593974908481728
1202,o_o,5.587245176560931
1203,is going,5.586843110327453
1204,but that,5.586785757983373
1205,awkward,5.583114926266635
1206,so hard,5.583089575013186
1207,my mom,5.579176247352074
1208,cares,5.571388029973427
1209,that what,5.570596663957811
1210,between,5.570135851696804
1211,normal,5.5690896239178365
1212,open,5.566957080397026
1213,throw,5.564872579901116
1214,ah,5.54571744875852
1215,are all,5.537594245244102
1216,would you,5.536995357855286
1217,most of,5.535031031135832
1218,you ll,5.529573037124732
1219,how old,5.521570438115534
1220,sa,5.521489658414988
1221,facebook,5.520258480705361
1222,bunch,5.515737206861615
1223,meant,5.511982075692422
1224,we all,5.511707027965431
1225,how can,5.510048730619908
1226,anyone else,5.508455351226106
1227,then you,5.500166392635038
1228,send,5.4965071547523445
1229,to take,5.490546766764838
1230,and we,5.489871034183353
1231,it all,5.486927308151264
1232,become,5.485056467911714
1233,have you,5.483840734762184
1234,we re,5.481191217517053
1235,much better,5.480348247694291
1236,cunt,5.475566551057598
1237,pay,5.469205689533998
1238,special,5.468341030289116
1239,is great,5.4661242249318
1240,wrong with,5.462169060791707
1241,christmas,5.453277726092416
1242,shake,5.4532053367171684
1243,omfg,5.4529514661390746
1244,its just,5.452218823479766
1245,support,5.449086304776419
1246,awsome,5.447919977136141
1247,noticed,5.447778673162807
1248,of his,5.438416519390166
1249,watch this,5.437527105903088
1250,see it,5.429718526318876
1251,random,5.429628156351394
1252,why are,5.427866265589309
1253,the movie,5.424904297845539
1254,they can,5.412885731957906
1255,was that,5.41212008779385
1256,film,5.411956850773355
1257,does it,5.411452679889214
1258,balls,5.411227687455438
1259,you use,5.408435887169964
1260,fall,5.407146422724463
1261,went to,5.406834732505648
1262,cried,5.40660974090425
1263,later,5.40649138474862
1264,thinks,5.403454730864662
1265,ending,5.397309167991952
1266,giving,5.396856719279838
1267,is very,5.396220423959895
1268,it it,5.3946668762825745
1269,very good,5.394297990537546
1270,re so,5.393816210315197
1271,tutorial,5.3913045206302055
1272,not that,5.38758989103546
1273,smart,5.38345592231144
1274,wayne,5.380248249328142
1275,lol you,5.374205071832155
1276,como,5.3720787932420535
1277,but not,5.367585077945906
1278,or not,5.364227969350274
1279,but he,5.359525159288555
1280,ray,5.35908424148911
1281,past,5.357350478216123
1282,over the,5.357201431455918
1283,strong,5.352054686909641
1284,fell,5.351539620679945
1285,the real,5.351517308308185
1286,eating,5.340033727880376
1287,45,5.335993811196587
1288,months,5.3319397617587985
1289,27,5.326492302663176
1290,working,5.3242899090902815
1291,love with,5.321214715547129
1292,the fact,5.31703678431969
1293,you ve,5.316505197744091
1294,dis,5.313351142865375
1295,the last,5.3070540923429945
1296,name of,5.305161911174408
1297,about this,5.304464989413627
1298,wear,5.302610129679409
1299,come to,5.301822463564036
1300,laughed,5.300329146961032
1301,dislikes,5.299929751065052
1302,make up,5.2929411738935785
1303,feels,5.292875127880788
1304,waiting,5.290266262780879
1305,like if,5.288950744945229
1306,lol this,5.2866990428370055
1307,your hair,5.281427430795066
1308,fag,5.276832055179129
1309,off the,5.2728505940424
1310,lord,5.27060699616299
1311,we can,5.26814131571536
1312,my friends,5.266797888096461
1313,eu,5.266193741995994
1314,simply,5.2652770894655285
1315,acting,5.26522263949932
1316,jack,5.264605670695667
1317,has been,5.264478473159653
1318,as hell,5.261929752931297
1319,this movie,5.257740495878651
1320,asian,5.25691052121794
1321,box,5.250461993326024
1322,bunch of,5.246737368022483
1323,meet,5.24244227123008
1324,completely,5.2405712447496535
1325,he got,5.239061697872393
1326,xx,5.2381276469213685
1327,with it,5.237640395513564
1328,rude,5.231686282611713
1329,dream,5.231018120531261
1330,are amazing,5.2305866823814355
1331,stfu,5.2291880448529735
1332,he can,5.22908568461892
1333,what happened,5.227155024538009
1334,21,5.221725910405552
1335,this and,5.2187296660202795
1336,hard to,5.2151462813808385
1337,especially,5.214699357770949
1338,future,5.214138750932478
1339,changed,5.207882651990509
1340,para,5.20562654204867
1341,why the,5.2052418351328695
1342,with your,5.195832312223645
1343,anime,5.191317407227174
1344,dear,5.190643251993075
1345,the top,5.190619944745656
1346,wonderful,5.189989319666728
1347,kidding,5.1768689137062465
1348,25,5.176468116565397
1349,got the,5.167416506831871
1350,2013,5.16694641886722
1351,follow,5.165781806258738
1352,record,5.165747894791002
1353,hating,5.159016702850154
1354,yours,5.1589062293388865
1355,ni,5.154694901736176
1356,worse,5.153374174486359
1357,id,5.152224086850225
1358,teacher,5.1505439834679745
1359,awww,5.148936299098319
1360,pretty sure,5.145976850972614
1361,sometimes,5.139498592596708
1362,fucked up,5.13846263221947
1363,stand,5.13673343032936
1364,too much,5.123982109033776
1365,watch the,5.123250727902887
1366,food,5.122391299411706
1367,pants,5.120748683775081
1368,er,5.11920061730726
1369,he did,5.118495706826118
1370,it that,5.111015297365019
1371,penis,5.109604374004795
1372,asshole,5.1080555461766535
1373,worth,5.094851280460197
1374,john,5.0946748790260665
1375,if she,5.0913941278905686
1376,read the,5.088268843436365
1377,forgot,5.077538768010761
1378,holy shit,5.077496914061988
1379,works,5.077215215891011
1380,your own,5.07456837175923
1381,see you,5.067888048875769
1382,creepy,5.061914962469006
1383,like your,5.060357071287866
1384,lose,5.058650746857253
1385,picture,5.049939251415551
1386,know you,5.0490310664506115
1387,click,5.048978195526072
1388,is fucking,5.045902791739591
1389,yg,5.044909393990382
1390,feeling,5.042518994622009
1391,and its,5.041822772456011
1392,bout,5.04164162925958
1393,broke,5.038477224391146
1394,dancing,5.0370783468395235
1395,video and,5.036043463277408
1396,think the,5.0350785736669375
1397,pick,5.0334802145380575
1398,you did,5.032751766437332
1399,title,5.031395588165369
1400,download,5.031217607021139
1401,to her,5.030671183033027
1402,deserve,5.026349897427826
1403,to come,5.026050395970833
1404,my day,5.025463169227828
1405,my channel,5.022435101341489
1406,you really,5.020920280466194
1407,this to,5.019377345275648
1408,why did,5.015146812179339
1409,happens,5.005952570661994
1410,are just,5.005474863540625
1411,whats the,5.00477749338549
1412,good work,5.002650126956764
1413,when it,5.002061857859245
1414,spell,5.001858101975988
1415,sam,5.001696289530654
1416,bless,5.0016683853740345
1417,metal,4.999603121001697
1418,hello,4.998872419971794
1419,race,4.997415597664943
1420,that shit,4.996840646512804
1421,explain,4.996786729873657
1422,all that,4.990744790726807
1423,great video,4.985088937226969
1424,into the,4.98329375484084
1425,der,4.982635784632165
1426,bought,4.981873640588339
1427,ne,4.980460982131118
1428,short,4.9804542995411145
1429,drive,4.973143034684813
1430,subscribers,4.971729349943669
1431,she looks,4.969257127677768
1432,grow,4.9692504166238916
1433,sub,4.965878351056595
1434,guns,4.961724513845207
1435,so fucking,4.9617216588646
1436,marry,4.9598825968033315
1437,description,4.956520734617734
1438,my dad,4.956117231554252
1439,and now,4.9534778690415715
1440,love them,4.948153833574024
1441,supposed,4.94790149813383
1442,les,4.947677920571661
1443,is no,4.946942019660527
1444,the rest,4.945237036882673
1445,the back,4.943612163549158
1446,just got,4.9374107562533345
1447,as the,4.9339011472161385
1448,should do,4.932085005261856
1449,soul,4.9292871669174545
1450,but they,4.92859556541835
1451,for that,4.928300384320567
1452,this in,4.920638391933207
1453,dumbass,4.918865933580462
1454,age,4.915382886120326
1455,you all,4.911631475081886
1456,vote,4.910392479932317
1457,longer,4.908424154536986
1458,gone,4.908409782009139
1459,pop,4.906179827420886
1460,track,4.9058882271858115
1461,up for,4.90222899694632
1462,makeup,4.898091598465795
1463,think this,4.890274888715955
1464,35,4.887140697712099
1465,gosh,4.884452071582703
1466,re not,4.884013628987931
1467,front,4.883376590823597
1468,no matter,4.876949946227181
1469,pero,4.875578220748153
1470,idiots,4.87306391784528
1471,forget,4.872231305440309
1472,set,4.867635584906201
1473,just saying,4.862573268972731
1474,in it,4.861813064551991
1475,loved it,4.860191276592148
1476,it for,4.85764093882989
1477,22,4.854645852849376
1478,on you,4.8538220502435045
1479,good luck,4.8530642746735735
1480,alot of,4.849266409458945
1481,hours,4.84446610960462
1482,mate,4.842719995482325
1483,along,4.841267950774474
1484,weed,4.840230696083095
1485,but its,4.837202527365842
1486,if your,4.834659100048876
1487,lives,4.8340096299195965
1488,three,4.825460684753736
1489,brain,4.824210882816925
1490,possible,4.824080598036247
1491,just because,4.804980502244434
1492,supposed to,4.8037348675041915
1493,is he,4.800338281173544
1494,is she,4.794428706566235
1495,me the,4.793558649137365
1496,he just,4.784061544845566
1497,posted,4.780981013698684
1498,lol love,4.7798846755323705
1499,me or,4.776929112045875
1500,write,4.775232024720925
1501,its the,4.771098263930001
1502,in his,4.761597909263655
1503,should make,4.758644233919975
1504,sleep,4.751299815443237
1505,beast,4.750718516999403
1506,pink,4.750387723863981
1507,interesting,4.750149160051725
1508,case,4.748126984984869
1509,muy,4.747935097547201
1510,made my,4.747702248774496
1511,loves,4.74713723038458
1512,was really,4.744669312289178
1513,be like,4.744116174481579
1514,religion,4.743701309198519
1515,ha ha,4.7420863626234775
1516,so can,4.741354994729212
1517,you go,4.740582645172621
1518,you suck,4.735837179963757
1519,don think,4.735560650159984
1520,skin,4.730906220352227
1521,judge,4.728094154801747
1522,know the,4.727974089753913
1523,liam,4.723661227833818
1524,has the,4.718853911474288
1525,background,4.709212207187603
1526,deal,4.702984093018917
1527,den,4.702424100661858
1528,wasnt,4.702282061889736
1529,older,4.701805072401493
1530,some people,4.701750403806493
1531,me on,4.701589417891491
1532,high school,4.700850371257343
1533,what was,4.696677498021564
1534,which is,4.689599028912433
1535,every time,4.686946692649628
1536,scene,4.682167308696063
1537,gonna be,4.681213986025937
